Date,Year,Season,Slough,Site,Habitat,Method,Species,ID,Count,Wet mass (g),Comments,Entered By,Checked By,Processed,-80 Freezer,Freeze Drier,Dried,Crushed,Isotope,Decarb
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1111,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1112,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1113,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1114,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1115,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1116,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1117,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1118,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1119,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1120,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1121,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1122,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1123,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,PALPAL,PP1125,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,BRAGRA,BG33,1,0.308,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,M-NP,DF,PALPAL,PP1126,2,0.421,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,M-NP,DF,PALPAL,PP1127,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,B,DF,PALPAL,PP1128,1,0.088,"CUP SAID ""B"" FOR HABITAT",,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,M-NP,DF,PALPAL,PP1129,2,0.131,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,M-NP,DF,PALPAL,PP1130,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP1131,1,0.139,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1132,11,1.725,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1133,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1134,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1135,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1136,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1137,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1138,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1139,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1140,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1141,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1142,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,CELSPP,CS222,1,0.027,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PLASCA,PSc28,1,0.132,,,,Y,N,N,N,N,N,N
12/18/2018,2018,WET,SRS,LJB,POND,DF,PALPAL,PP1143,2,0.19,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,POND,DF,PALPAL,PP1144,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1145,11,1.283,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1146,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1147,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1148,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1149,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1150,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1151,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1152,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1153,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1154,,,,,,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,PALPAL,PP1155,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,PALPAL,PP1156,5,0.499,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,PALPAL,PP1157,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,PALPAL,PP1158,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,PALPAL,PP1159,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,PALPAL,PP1160,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,BRAGRA,BG34,2,0.461,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,BRAGRA,BG35,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,PELFEM,PF165,1,0.058,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,CELSPP,CS223,1,0.053,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,ERYSIM,ES20,1,0.023,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,PALPAL,PP1161,1,0.171,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,ERYSIM,ES21,1,0.046,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,AMPHIPOD,AP81,1,0.006,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,PALPAL,PP1162,4,0.341,4 PALPAL IN FREEZER,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,PALPAL,PP1163,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,PALPAL,PP1164,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,PALPAL,PP1165,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,CELSPP,CS224,3,0.265,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,CELSPP,CS225,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,CELSPP,CS226,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,BRAGRA,BG36,2,0.275,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,BRAGRA,BG37,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT3,BRAGRA,BG38,1,0.045,14 PALPAL IN FREEZER,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT3,CELSPP,CS227,1,0.062,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT3,EPHEME,EM66,1,0.009,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT3,COENAG,CN128,1,0.025,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,FR,SPIDER,SP118,1,0.022,PICS ON MDRIVE,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,BELSPP,BS17,1,0.344,30 PALPAL IN FREEZER,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,CORIXI,CX23,1,,TOO SMALL TO WEIGH,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,GERRID,GR50,2,0.01,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,GERRID,GR51,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,SPIDER,SP119,1,,"TOO SMALL TO WEIGH, SAME AS SP118",,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,COLEOA,CE92,3,0.016,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,COLEOA,CE93,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,COLEOA,CE94,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,COENAG,CN129,1,0.028,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF166,13,0.486,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF167,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF168,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF169,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF170,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF171,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF172,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF173,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF174,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF175,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF176,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF177,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,PELFEM,PF178,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,AMPHIPOD,AP82,6,0.031,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,CELSPP,CS228,1,0.018,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,EPHEME,EM67,1,,TOO SMALL TO WEIGH,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,LIBINC,LB04,2,0.273,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT1,LIBINC,LB05,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,LIBINC,LB06,1,0.154,"2 PELFEM, 48 PALPAL IN FREEZER",,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,CELSPP,CS229,4,0.436,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,CELSPP,CS230,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,CELSPP,CS231,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,CELSPP,CS232,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,GERRID,GR52,3,0.018,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,GERRID,GR53,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,GERRID,GR54,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,PELFEM,PF179,7,0.272,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,PELFEM,PF180,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,PELFEM,PF181,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,PELFEM,PF182,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,PELFEM,PF183,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,PELFEM,PF184,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,PELFEM,PF185,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT2,AMPHIPOD,AP83,4,0.009,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,AMPHIPOD,AP84,4,0.021,"44 PALPAL, 6 PELFEM IN FREEZER",,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,GERRID,GR55,2,0.029,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,GERRID,GR56,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,BELSPP,BS18,1,0.124,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,CELSPP,CS233,2,0.145,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,CELSPP,CS234,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,BRAGRA,BG39,1,0.182,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,COENAG,CN130,3,0.096,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,COENAG,CN131,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,COENAG,CN132,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,TT3,CORIXI,CX24,1,0.002,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,MARSH,DF,CELSPP,CS235,1,0.018,"8 PALPAL, I PELFEM IN FREEZER",,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,BELSPP,BS19,1,0.363,22 PALPAL IN FREEZER,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,PALPAL,PP1166,5,0.578,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,PALPAL,PP1167,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,PALPAL,PP1168,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,PALPAL,PP1169,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,PALPAL,PP1170,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,COENAG,CN133,3,0.076,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,COENAG,CN134,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,COENAG,CN135,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,EPHEME,EM68,5,0.043,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,EPHEME,EM69,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,EPHEME,EM70,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,EPHEME,EM71,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,EPHEME,EM72,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,PELFEM,PF186,2,0.078,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,PELFEM,PF187,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,COLEOA,CE95,2,0.009,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,COLEOA,CE96,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,MESOVELIDAE,MV14,1,0.012,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,BUG,BUG08,3,0.014,SAME AS BUG 4,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,BUG,BUG09,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,BUG,BUG10,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,AMPHIPOD,AP85,12,0.057,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP120,6,0.208,SAME AS SP118,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP121,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP122,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP123,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP124,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP125,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP126,4,0.098,SAME AS SP24,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP127,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP128,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP129,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,SPIDER,SP130,1,0.026,SAME AS SP11,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,LIBINC,LB07,1,0.005,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,PSECOL,PO03,2,0.033,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT1,PSECOL,PO04,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,SPIDER,SP131,7,1.379,"SAME AS SP118, PICS ON MDRIVE",,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,SPIDER,SP132,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,SPIDER,SP133,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,SPIDER,SP134,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,SPIDER,SP135,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,SPIDER,SP136,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,SPIDER,SP137,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,BELSPP,BS20,3,1.096,"60 PALPAL, 4 PELFEM IN FREEZER",,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,BELSPP,BS21,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,BELSPP,BS22,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,CORING,CG21,1,0.584,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,ERYSIM,ES22,1,0.072,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,EPHEME,EM73,3,0.011,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,EPHEME,EM74,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,EPHEME,EM75,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,COENAG,CN136,2,0.053,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,COENAG,CN137,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,COLEOA,CE97,6,0.03,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,COLEOA,CE98,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,COLEOA,CE99,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,COLEOA,CE100,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,COLEOA,CE101,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,COLEOA,CE102,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF188,18,1.415,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF189,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF190,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF191,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF192,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF193,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF194,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF195,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF196,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF197,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF198,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF199,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF200,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF201,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF202,,,,,,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,TT2,PELFEM,PF203,,,,,,Y,Y,Y,Y,Y,N,N
