Species,Size,Date,Habitat - codes,code,Habitat - Orig,TL,SL,Weight,Specimen,Empty,A. natalis,Centrachidae,Procambarus,Palaemonetes,Misc. Fish,Odonata,Vasc. Plants,Diptera,Aranae,Belo/Naucor,Coleoptera,Ephemoptera,H. azteca,Mollusca,Hemiptera,Hymenoptera,Oligocheata,Green algae,Vasc. Detritus,Misc.,Periphyton,Cladocera,Copepoda,Ostracoda,Mysids,Mites,Collembola,Homoptera,Chironomid,Trichoptera,Det/Alg mix,Misc. Insecta,Argulus sp,Cyprinodont
40,1,2,1,40121,1, ,73,11.48,15025,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,2,40122,2, ,67,10.28,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1,128,100,32.1,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1,137,110,36.2,351,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1,152,121,54.3,353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1,140,112,44.8,354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,138,94.156,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,125,63.66,15001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,134,94.136,15002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,135,88.446,15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,101,39.026,15004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,122,75.226,15005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,135,104.264,15006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,163,160.305,15007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,128,74.024,15008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,164,177.615,15009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,130,82.596,15010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,123,67.71,15011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,152,108.84,15012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,132,82.586,15013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,129,75.45,15014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,116,55.79,15015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,108,44.6334,15016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,115,45.862,15017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,125,89.7711,15018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,144,117.2,15019,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,126,77.4811,15021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,122,63.675,15022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,105,46.987,15023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,1,40211,1, ,141,123.41,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,1,2,40212,2, ,143,137.26,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,35.5,1.64,1179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,37.5,2.21,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,34.5,1.54,1181,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,1,1,1,41111,4, ,37,1.77,1184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,26,0.6,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,32.5,1.21,1186,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
41,1,1,1,41111,4, ,31,1.14,1187,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
41,1,1,1,41111,4, ,39,2.23,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1
41,1,1,1,41111,4, ,34,1.27,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,1,1,1,41111,4, ,27,0.7,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,32,1.17,1191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,33,1.18,1192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,25,0.61,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,28.5,0.9,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,23.5,0.45,1195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,37,2.2,1196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,1,41111,4, ,31,1.15,1197,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,16,1,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,761,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,4,0,0,0,0,1
41,1,1,2,41112,2, ,25.8,0.61,762,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,20,14,0,0,0,0,0,3,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,2,0,0,0,0,2,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54,1,0,0,0,0,6,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,1,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,15,0,0,0,0,0,3,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,767,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,6,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,768,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,93,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,23,26,0,0,0,0,0,7,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,770,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,2,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,0,2,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,772,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,7,23,0,0,0,0,0,1,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,1,0,0,0,0,8,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,1,1,0,0,0,8,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,775,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,4,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,776,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,6,10,0,0,0,0,8,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,777,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,53,1,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,778,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0.1,8,0,0,1,0,0,0,154,1,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,1,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,3,0,0,0,0,9,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,782,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,12,2,0,0,0,0,7,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,783,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0
41,1,1,2,41112,2, ,25.8,0.61,784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,20,1,0,0,0,0,10,0,0,0,0,0
41,1,1,2,41112,2, ,24.5,0.53,801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,2,41112,2, ,33,1.18,803,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,10,4,0,0,0,0,9,1,0,0,0,0
41,1,1,2,41112,2, ,36,1.53,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,1,1,2,41112,2, ,39,1.84,805,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,2,41112,2, ,13,0.06,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
41,1,1,2,41112,2, ,27,0.6,807,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,29,5,1,0,0,0,1,101,0,0,0,0,0
41,1,1,2,41112,2, ,20,0.22,808,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,4,0,0,0,0,0
41,1,1,2,41112,2, ,30.5,0.95,809,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
41,1,1,2,41112,2, ,20,0.22,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,2,0,0,0,0,1,0,0,0,0,0
41,1,2,1,41121,1, ,35.5,1.39,844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,4,0,0,0,0,0
41,1,2,2,41122,2, ,20,0.2,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,38,2.07,859,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0.1,0,0,1
41,1,2,2,41122,2, ,29,1.14,860,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,861,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5,22,1,0,0,0,0,3,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,862,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,863,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,864,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,865,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,2,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,866,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,868,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2
41,1,2,2,41122,2, ,29,1.14,869,0,0,0,0,3,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0.1,0,0,1
41,1,2,2,41122,2, ,29,1.14,870,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,871,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,872,0,0,0,0,1,0,0,0,0,0,1,1,0,10,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,873,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,874,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,875,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0.1,0,0,0
41,1,2,2,41122,2, ,29,1.14,876,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,877,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,879,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,1,0,0.1,0,0,0
41,1,2,2,41122,2, ,29,1.14,881,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,882,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0.1,0,0,0
41,1,2,2,41122,2, ,29,1.14,883,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,1,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,884,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0.1,0,0,0
41,1,2,2,41122,2, ,29,1.14,885,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0,2,0,0,0,0,0
41,1,2,2,41122,2, ,29,1.14,886,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1
41,1,2,2,41122,2, ,29,1.14,887,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,2,0,0,0,0,0
41,1,2,2,41122,2,40,99999,2.45,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,1,0,0,0,0,0
41,1,2,2,41122,2,33,99999,1.18,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,1,0,0,0,0
41,1,2,2,41122,2,38,99999,2.14,917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,2,41122,2, ,38,1.82,922,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
41,1,2,3,41123,3, ,23.5,0.35,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
41,1,2,3,41123,3, ,35,1.36,927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,2,1,0,0,0,1
41,1,2,3,41123,3, ,29.3,0.86,928,0,0,0,0,2,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
41,1,2,3,41123,3, ,29.3,0.86,929,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,4,1,0,0,0,0,1,0,0,0,0,0
41,1,2,3,41123,3, ,29.3,0.86,930,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,3,41123,3, ,29.3,0.86,931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,2,0,0,0,0,0
41,1,2,3,41123,3, ,29.3,0.86,932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0
41,1,2,3,41123,3, ,29.3,0.86,933,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
41,1,2,3,41123,3, ,29.3,0.86,934,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,10,1,0,0,0,0
41,1,2,3,41123,3, ,29.3,0.86,935,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,23,13,1,0,0,0,0,10,0,0,0,0,0
41,2,1,1,41211,1,73,58,6.1,744,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
41,2,1,1,41211,1,67,55,5.7,745,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,3,5,0,0,0,0
41,2,1,1,41211,1,62,50,4,748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
41,2,1,1,41211,1,98,79,17.1,749,0,0,0,0,7,0,1,0,1,0,0,0,2,0,4,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1
41,2,1,1,41211,1,103,83,20.6,750,0,0,0,0,3,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,1,1,41211,1,110,88,25.6,755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,1,1,41211,1,110,89,24.5,756,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0
41,2,1,1,41211,1,82,66,9.8,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
41,2,1,1,41211,1,75,60,7.8,758,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,2,1,1,41211,4, ,41,2.95,1182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0
41,2,1,1,41211,4, ,40,2.47,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,1,2,41212,2, ,72.5,25.67,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,2,1,2,41212,2, ,72.5,25.67,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,2,1,2,41212,2, ,72.5,25.67,788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,1,2,41212,2, ,72.5,25.67,789,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1,0,0,0
41,2,1,2,41212,2, ,72.5,25.67,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0.1,0,0,1
41,2,1,2,41212,2, ,72.5,25.67,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,2,1,2,41212,2, ,72.5,25.67,792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
