REGION,SITE,CUM,YEAR,PERIOD,MONTH,DAY,MICSAL,ESOAME,LEPGUL,ERISUC,HEMLET,AMENAT,LEPMAC,LEPPLA,LEPMIC,OREAUR,LEPPUN,MACSIA,CICMAN,CICURO,MONALB,TILMAR,BELBEL,CLABAT,HOPLIT,AMENEB,LEPSPP,CICBIM,NOTCRY,AMICAL,FUNSEM,ANGROS,ESONIG,ASTOCE,TOTFISH
WCA3A,AHS3YA,36,2003,1,2,27,1.3904186567,0,0.1113257357,0.1618739136,0,0,0,0.8133720283,0.5101858085,0,0.1220540048,0,0,0,0,0,0,0,0,0.1505049858,0,0,0,1.481003749,0,0,0,0,4.7407388823
WCA3A,AHS3YA,37,2003,2,4,23,0.7927400512,0,0.3169180501,1.4058149899,0,1.1870475708,0.0447857204,1.3194916398,0.1841274475,0,0,0,0,0,0,0,0,0,0,0.0282187654,0,0,0.0383337603,2.4225564199,0,0,0,0,7.7400344154
WCA3A,AHS3YA,38,2003,3,8,6,0,0,0,0,0,0,0,0.0796473526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796473526
WCA3A,AHS3YA,39,2003,4,10,13,0,0,0,0,0,0.1734224138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1734224138
WCA3A,AHS3YA,42,2004,2,4,22,0,0,3.5457866553,0.1861569965,0,7.943348893,0.0374182037,1.4428145553,0.5508364059,0,0.1664974451,0,0,0,0,0,0,0,0,0,0,0,0,3.286162634,0,0,0,0,17.159021789
WCA3A,AHS3YA,43,2004,3,8,9,0,0,0,0,0,0,0,0.1980212446,0,0,0.0248356909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2228569355
WCA3A,AHS3YA,44,2004,4,10,21,0,0,0,0,0,0,0.0083312984,0,0.155363665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1636949634
WCA3A,AHS3YA,46,2005,1,2,15,0,0,0.2561062305,0.3188685833,0,0.0089139199,0.0293490502,0.2840465182,0.0155243839,0,0,0,0,0.057962941,0,0,0,0.0267963647,0.0214208906,0.0256672396,0,0,0,0,0,0,0,0,1.0446561218
WCA3A,AHS3YA,47,2005,2,4,28,0,0.0030740923,0.405768866,0.0214138136,0,0.4449000206,0,0.2608052961,0,0,0,0,0,0,0,0,0,0,0.2242277748,0.010571088,0,0,0,5.0087407025,0,0,0,0,6.3795016539
WCA3A,AHS3YA,48,2005,3,7,26,0,0,0,0,0,0,0,0,0,0,0.0914165111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914165111
WCA3A,AHS3YA,49,2005,4,11,15,0,0,0.0389296355,0.1587475239,0,0,0,0,0,0,0.0331131121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2307902716
WCA3A,AHS3YA,51,2006,1,3,3,0,0,0.1401086937,0.17298366,0,0.2173522256,0,0.6049570054,0,0,0.068643805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2040453897
WCA3A,AHS3YA,53,2006,3,8,3,0,0,0,0,0,0,0,0.3218381609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3218381609
WCA3A,AHS3YA,54,2006,4,11,22,0.1940298669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1940298669
WCA3A,AHS3Z,12,1998,2,5,12,0,0,0.1631917963,0,0,0.371568027,0,0.7079044157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7655599131,0,0,0,0,2.0082241521
WCA3A,AHS3Z,19,1999,4,10,27,0,0,0,0.1946517931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1946517931
WCA3A,AHS3Z,24,2000,4,10,27,0,0,0.0467372544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467372544
WCA3A,AHS3Z,28,2001,3,8,13,0,0,0,0,0,0,0,0.1710608993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4996816165,0,0,0,0,0.6707425158
WCA3A,AHS3Z,31,2002,1,2,25,0,0,0,0.0356412689,0,0,0,0.3380234316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081454737,0,0,0,0,0,0.3818101743
WCA3A,AHS3Z,32,2002,2,4,11,0,0,0.8187011038,0.1141031898,0,1.2064236915,0,0.6481185021,0,0,0,0,0,0,0,0,0,0,0,0.0416836523,0,0,0,0,0,0,0,0,2.8290301395
WCA3A,AHS3Z,33,2002,3,7,26,0,0,0,0,0,0.1414924678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414924678
WCA3A,AHS3Z,34,2002,4,10,25,0,0,0,0,0,0.287492464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287492464
WCA3A,AHS3Z,36,2003,1,2,27,0.4978861387,0,0.3841387007,0.3808292233,0,0.209841755,0.0079941852,0.1398466484,0,0,0.1265064791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7470431304
WCA3A,AHS3Z,37,2003,2,4,23,0,0,0.3398092956,0.1106353623,0,0.5753247063,0,1.0559661327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0817354968
WCA3A,AHS3Z,38,2003,3,8,6,0,0,0,0,0,0.1455011108,0,0.1982353569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3437364677
WCA3A,AHS3Z,39,2003,4,10,13,0,0,0,0,0,0.117221197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117221197
WCA3A,AHS3Z,41,2004,1,2,26,0.3884856052,0,0.542528915,0.3118115569,0,0.2466533725,0.0203770824,0,0,0,0.0722712481,0,0,0,0,0,0,0,0,0,0,0,0.0156953709,1.7019393473,0,0,0,0,3.2997624983
WCA3A,AHS3Z,42,2004,2,4,22,0,0,4.4596276616,0.4938860127,0,1.2202164101,0.0127231464,1.8653525202,0,0,0,0,0,0.0714897936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1232955447
WCA3A,AHS3Z,43,2004,3,8,9,0,0,0,0,0,0,0.024470899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4445524122,0,0,0,0,0.4690233112
WCA3A,AHS3Z,46,2005,1,2,15,0,0,0.0468067932,0.0608020809,0,0.0899714636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1975803377
WCA3A,AHS3Z,51,2006,1,3,3,0,0,0.1578115763,0.182156503,0,0.0527191986,0,0.0136037765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4062910544
WCA3A,AHS3Z,53,2006,3,8,3,0,0,0,0,0,0,0,0.1000994003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1000994003
WCA3A,AHS3Z,54,2006,4,11,22,0.1267226282,0,0,0.0088985403,0,0,0,0.4569307726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5925519411
WCA3A,AHS3Z,58,2007,3,8,20,0,0,0,0,0,0,0,0.1272559352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1272559352
WCA3A,AHS3Z,61,2008,1,2,26,0,0,0.0216271852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216271852
WCA3A,AHS3Z,62,2008,2,4,24,0,0,0.2377653822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469926947,0,0,0,0,0,0,0,0,0,0,0.2847580768
WCA3A,AHS3Z,66,2009,1,3,4,0,0,0.3465596531,0.21254415,0,0,0.0262386164,0.495064723,0,0,0.0384261932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1188333357
WCA3A,AHS3Z,68,2009,3,8,27,0,0,0,0,0,0,0,0.2347075342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2347075342
WCA3A,AHS3Z,71,2010,1,2,1,0,0,0.0183307782,0.1115252825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1298560608
WCA3A,AHS3Z,74,2010,4,11,22,0.7263785387,0,0.3705827228,0.1915265927,0,0.0477532074,0.0113951953,0,0.1629016451,0,0.0433041004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5538420025
WCA3A,AHS3Z,76,2011,1,1,14,1.1134078427,0,1.8302854832,0.1905073925,0,0.1092505416,0.024721467,0.0828292817,0.1968467984,0,0.0180772452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5659260522
WCA3A,AHS3Z,79,2011,4,11,16,0,0,0,0,0,0,0.0191265153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191265153
WCA3A,AHS3Z,81,2012,1,1,23,0,0,0.0329959959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122726815,0,0,0,0,0,0.0452686774
WCA3A,AHS3Z,82,2012,2,3,6,0,0,0.4390312129,0,0,0.0309151587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126696827,0,0,0,0,0,0.4826160543
WCA3A,AHS3Z,83,2012,3,8,13,0,0,0,0,0,0.1207580638,0,0.1737686342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078516857,0,0,0,0,0,0.3023783837
WCA3A,AHS3Z,84,2012,4,11,28,0.2865555018,0,0,0,0,0,0,0,0,0,0.0301754524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3167309541
WCA3A,AHS3Z,86,2013,1,1,16,0.5602561102,0,0.708756361,0.3624578996,0,0.0487202205,0.0079941852,0.0228960156,0.0482305448,0,0.0194559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7787672592
WCA3A,AHS3Z,87,2013,2,3,19,0,0,1.8601345874,0.3586990353,0,0.2793330168,0.0167880402,0.0779075764,0.0245337185,0,0,0,0,0,0,0,0,0,0.0722361233,0,0,0,0,0.8425972248,0,0,0,0,3.5322293226
WCA3A,AHS3Z,88,2013,3,8,14,0,0,0,0,0,0,0.032519693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032519693
WCA3A,AHS3Z,89,2013,4,11,11,0,0,0,0,0,0.0974440587,0.0230478638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1204919225
WCA3A,AHS3Z,91,2014,1,1,9,0.4751448387,0,1.3910111399,0.4960984915,0,0.097453446,0,0,0,0,0.0441836395,0,0,0,0,0,0,0,0.1032846607,0,0,0,0,0,0,0,0,0,2.6071762162
WCA3A,AHS3Z,92,2014,2,3,11,0.2847116696,0,1.0405472261,0.5047156945,0,1.4995787266,0,0.0582273127,0,0,0,0,0,0,0,0,0,0,0.074310585,0.0172328352,0,0,0.0166420662,1.4392425634,0,0,0,0,4.9352086793
WCA3A,AHS3Z,93,2014,3,8,13,0,0,0,0,0,0,0,0.0677790546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677790546
WCA3A,AHS3Z,94,2014,4,11,12,0.0940720853,0,0,0.0341885624,0,0.0324710001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1607316479
WCA3A,AHS3Z,96,2015,1,1,19,0.1840263211,0,1.4414274881,0.1766835375,0,0,0.0473959934,0.0442067921,0,0,0.020903561,0,0,0,0,0,0,0,0.1211381384,0,0,0,0,0,0,0,0,0,2.0357818316
WCA3A,AHS3Z,97,2015,2,3,9,0,0,0.0503910454,0,0,0.2024723676,0,0.0693413857,0,0,0,0,0,0,0,0,0.0228253378,0,0.2894220243,0,0,0,0,0,0,0,0,0,0.6344521608
WCA3A,AHS3Z,99,2015,4,11,24,0,0,0,0.0293186103,0,0,0,0,0,0,0,0,0,0,0,0,0.0018890691,0,0,0,0,0,0,0,0,0,0,0,0.0312076794
WCA3A,AHS3Z,103,2016,3,9,7,0,0,0,0,0,0.0527191986,0,0,0,0,0.0301754524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082894651
WCA3A,AHS3Z,104,2016,4,11,21,0.2277173332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2277173332
WCA3A,AHS3Z,106,2017,1,2,6,0.1119706003,0,2.0032104465,0.1740347562,0,0.1488824341,0,0,0.0155243839,0,0.0174132288,0,0,0,0,0.1639706729,0,0,0,0,0,0,0,0.5278490346,0,0,0,0,3.1628555573
WCA3A,AHS3Z,109,2017,4,11,27,0.3737505202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3737505202
WCA3A,AHS4X,12,1998,2,5,13,0.2280276651,0,0.0555630235,0,0,0,0.0173527603,0,0.0644196151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020739114,0,0.3674369753
WCA3A,AHS4X,14,1998,4,11,7,0.313197307,0,0,0,0,0,0,0,0.0510029659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364200273
WCA3A,AHS4X,24,2000,4,10,26,0,0,0,0,0,0,0,0,0,0,0.0550111433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550111433
WCA3A,AHS4X,28,2001,3,8,10,0.1245374563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1245374563
WCA3A,AHS4X,29,2001,4,10,25,0.3974806847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3974806847
WCA3A,AHS4X,31,2002,1,2,18,0.3993139131,0,0,0.0554136226,0,0,0.1137369988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5684645345
WCA3A,AHS4X,32,2002,2,4,10,0,0,0.0399852701,0,0,0.2339722168,0.0221498734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2961073603
WCA3A,AHS4X,36,2003,1,2,28,0.1575945905,0,0,0,0,0,0.0167880402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1743826306
WCA3A,AHS4X,37,2003,2,4,24,0,0,0.0555630235,0.0597424464,0,0.2284576534,0.0331991343,0,0,0,0.0232080964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400170354
WCA3A,AHS4X,38,2003,3,8,5,0,0,0.0118606303,0.0554136226,0,0,0,0,0,0,0,0,0,0.0927561398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1600303928
WCA3A,AHS4X,39,2003,4,10,14,0.4013714305,0,0.0114060655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4127774959
WCA3A,AHS4X,41,2004,1,2,27,0.0551771418,0,0.1776885284,0.074336898,0,0,0.0197448764,0,0,0,0.1176957332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4446431779
WCA3A,AHS4X,42,2004,2,4,26,0,0,1.8066371031,0.414760021,0,0.3180697728,0.0167880402,0.0489811792,0,0,0.1052789864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7105151026
WCA3A,AHS4X,46,2005,1,2,22,0.140393794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928166734,0,0,0,0,0,0,0,0,0,0,0.2332104673
WCA3A,AHS4X,47,2005,2,4,27,0,0,0.3407965219,0.1625760523,0,0.1305057361,0.0181108271,0,0,0,0.0240126258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6760017633
WCA3A,AHS4X,51,2006,1,3,2,0,0,0,0.3139191378,0,0,0.0882306082,0,0,0,0.0167658069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418915553
WCA3A,AHS4X,52,2006,2,4,25,0,0,0.1139666541,0.0278986237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1418652778
WCA3A,AHS4X,53,2006,3,8,2,0,0,0.0389296355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389296355
WCA3A,AHS4X,54,2006,4,11,20,0,0,0,0.4945585657,0,0,0,0,0,0,0,0,0,0.0990506165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5936091822
WCA3A,AHS4X,56,2007,1,3,8,0.1846153346,0.0030740923,0,0.2357593097,0,0,0,0,0,0,0.1914427476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6148914842
WCA3A,AHS4X,57,2007,2,4,30,0.123071341,0,0,0.0747983981,0,0,0,0.0559859248,0,0,0.0969300762,0,0,0,0,0,0,0,0,0.0387790807,0,0,0,0,0,0,0,0,0.3895648208
WCA3A,AHS4X,58,2007,3,8,22,0,0,0,0.0326198175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326198175
WCA3A,AHS4X,64,2008,4,11,6,0.6311706485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6311706485
WCA3A,AHS4X,66,2009,1,3,2,0.3250254649,0,0,0,0,0,0,0,0,0,0.0111570408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3361825057
WCA3A,AHS4X,67,2009,2,4,20,0.1846202744,0.0030740923,0.0799315471,0.0556826958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3233086096
WCA3A,AHS4X,68,2009,3,8,28,1.2642064082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2642064082
WCA3A,AHS4X,71,2010,1,2,4,0,0,0,0.0316048043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316048043
WCA3A,AHS4X,72,2010,2,4,28,0,0,0,0.0748530256,0,0,0,0,0,0,0.3124506604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387303686
WCA3A,AHS4X,73,2010,3,8,24,0,0,0.0569109807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569109807
WCA3A,AHS4X,74,2010,4,11,23,0.0542910104,0,0,0.0530186179,0,0,0.0079941852,0.0869317109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2022355244
WCA3A,AHS4X,76,2011,1,1,17,0,0,0,0.0701076607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701076607
WCA3A,AHS4X,77,2011,2,3,23,0,0.0097699255,0.0282054565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037975382
WCA3A,AHS4X,81,2012,1,1,24,0,0,0,0,0,0,0.0377416742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377416742
WCA3A,AHS4X,82,2012,2,3,7,0.0261760309,0,0,0,0,0,0.0253905519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515665827
WCA3A,AHS4X,84,2012,4,11,26,0.267277162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267277162
WCA3A,AHS4X,86,2013,1,1,18,0.1270448833,0,0.0253112912,0.0447694348,0,0.084172029,0.0364985361,0,0.0205641979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3383603722
WCA3A,AHS4X,87,2013,2,3,20,0.044035481,0,0.0399579635,0.0569367714,0,0.0974440587,0.0487621993,0,0,0,0.0201710137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3073074876
WCA3A,AHS4X,88,2013,3,8,15,0.020716719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020716719
WCA3A,AHS4X,89,2013,4,11,8,0,0,0.0183307782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183307782
WCA3A,AHS4X,91,2014,1,1,13,0.1947179713,0,0.0363361266,0.0554136226,0,0,0.0146572282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3011249488
WCA3A,AHS4X,92,2014,2,4,7,0,0,0.0914493079,0,0,0.0449293217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1363786296
WCA3A,AHS4X,93,2014,3,8,14,0.0065418222,0,0.0216271852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281690075
WCA3A,AHS4X,96,2015,1,1,21,0,0,0,0,0,0,0,0,0,0,0.0331131121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331131121
WCA3A,AHS4X,98,2015,3,8,18,0,0,0,0,0,0,0,0.0451944234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451944234
WCA3A,AHS4X,101,2016,1,1,28,0,0,0,0,0,0,0,0,0,0,0.0194559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194559223
WCA3A,AHS4X,102,2016,2,3,29,0.0451024588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451024588
WCA3A,AHS4X,104,2016,4,11,17,0,0,0,0,0,0,0,0,0.0644196151,0,0.0301754524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945950674
WCA3A,AHS4X,106,2017,1,2,14,0,0,0.0503910454,0.0661832484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1165742937
WCA3A,AHS4X,107,2017,2,4,3,0,0,0.0245423127,0.0853328179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1098751307
WCA3A,AHS4X,109,2017,4,11,28,0,0,0,0,0,0,0,0,0,0,0.027418264,0,0,0,0,0,0,0,0,0,0,0,0,0.7875071615,0,0,0,0,0.8149254255
WCA3A,AHS4XA,27,2001,2,4,2,0,0,0.1346272338,0.0183565403,0,0.1068915868,0,0,0,0,0.020903561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280778922
WCA3A,AHS4XA,31,2002,1,2,18,0,0,0,0,0,0,0,0,0,0,0.0180772452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180772452
WCA3A,AHS4XA,32,2002,2,4,10,0,0,0.1251611497,0,0,0.202393435,0.0127231464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3402777312
WCA3A,AHS4XA,34,2002,4,10,29,0,0,0,0.0056067657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056067657
WCA3A,AHS4XA,36,2003,1,2,28,0,0,0.0639906891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639906891
WCA3A,AHS4XA,37,2003,2,4,24,0,0,0.2622346062,0.0244456365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2866802427
WCA3A,AHS4XA,39,2003,4,10,14,0,0,0.0223322309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223322309
WCA3A,AHS4XA,41,2004,1,2,27,0.3422620968,0,0,0.0432354885,0,0.3006151629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6861127481
WCA3A,AHS4XA,42,2004,2,4,26,0,0,0.7867626445,0.0816639976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8684266421
WCA3A,AHS4XA,43,2004,3,8,10,0,0,0,0,0,0,0,0,0,0,0.032113478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032113478
WCA3A,AHS4XA,46,2005,1,2,22,0,0,0.049005013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049005013
WCA3A,AHS4XA,47,2005,2,4,27,0,0,0.0467538938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377000642,0,0,0,0,0,0,0,0,0.084453958
WCA3A,AHS4XA,49,2005,4,11,8,0,0,0.0665729887,0,0,0,0,0,0.0111269644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776999531
WCA3A,AHS4XA,51,2006,1,3,2,0,0,0.2400919158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2400919158
WCA3A,AHS4XA,54,2006,4,11,20,0.0601026966,0,0,0.1108272452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1709299418
WCA3A,AHS4XA,56,2007,1,3,8,0.0389611919,0,0,0.0298351846,0,0,0,0,0,0,0.0240126258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928090024
WCA3A,AHS4XA,57,2007,2,4,30,0.1769191696,0,0.0868717494,0.0840102836,0,0,0,0.0982673775,0,0,0.0442840864,0,0,0,0,0,0,0,0,0.0477532074,0,0,0,0,0,0,0,0,0.538105874
WCA3A,AHS4XA,59,2007,4,11,27,0,0,0.0339382807,0,0,0,0,0,0,0,0.0331131121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670513928
WCA3A,AHS4XA,61,2008,1,2,29,0,0,0,0.0531262223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531262223
WCA3A,AHS4XA,62,2008,2,4,25,0,0,0.0321604286,0.0056067657,0,0.014050766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518179602
WCA3A,AHS4XA,63,2008,3,8,10,0,0,0.0253112912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253112912
WCA3A,AHS4XA,66,2009,1,3,2,0,0,0.0253112912,0.0214138136,0,0.0347490588,0,0,0,0,0.0111570408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926312045
WCA3A,AHS4XA,67,2009,2,4,20,0,0.0054110204,0.2115997064,0.0427236951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2597344219
WCA3A,AHS4XA,71,2010,1,2,4,0.0555236233,0.0018646978,0,0.0637290412,0,0,0,0,0,0,0.0201710137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1412883759
WCA3A,AHS4XA,72,2010,2,4,28,0.0930199927,0,0.0904647905,0.0068506148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190335398
